persona_id,sector,size,org_type,framework,key_evidence
6,FINTECH,MEDIUM,JSC_CLOSED,ZATCA-EINV,Phase-2 Integration Cert
6,FINTECH,MEDIUM,JSC_CLOSED,PCI-DSS,AOC
6,FINTECH,MEDIUM,JSC_CLOSED,PCI-DSS,ROC (Level 1)
6,FINTECH,MEDIUM,JSC_CLOSED,PCI-DSS,ASV Scan Reports
6,FINTECH,MEDIUM,JSC_CLOSED,PCI-DSS,Network Segmentation Diagram
6,FINTECH,MEDIUM,JSC_CLOSED,SAMA-AML,KYC Records
6,FINTECH,MEDIUM,JSC_CLOSED,SAMA-AML,Suspicious Transaction Reports
6,FINTECH,MEDIUM,JSC_CLOSED,SAMA-AML,Sanctions Screening Logs
6,FINTECH,MEDIUM,JSC_CLOSED,SAMA-AML,Annual AML Report
7,FINTECH,LARGE,JSC_LISTED,CMA-CG,Board Composition
7,FINTECH,LARGE,JSC_LISTED,CMA-CG,Board Charter
7,FINTECH,LARGE,JSC_LISTED,CMA-CG,Audit Committee Charter
7,FINTECH,LARGE,JSC_LISTED,CMA-CG,Related Party Transactions Log
7,FINTECH,LARGE,JSC_LISTED,CMA-DISCLOSURE,Annual Report
7,FINTECH,LARGE,JSC_LISTED,CMA-DISCLOSURE,Material Event Disclosures
7,FINTECH,LARGE,JSC_LISTED,CMA-DISCLOSURE,Insider Trading Logs
7,FINTECH,LARGE,JSC_LISTED,CMA-IC,Internal Controls Assessment
7,FINTECH,LARGE,JSC_LISTED,CMA-IC,External Audit Report
7,FINTECH,LARGE,JSC_LISTED,CMA-IC,Internal Audit Plan
7,FINTECH,LARGE,JSC_LISTED,MHRSD-LABOR,Employment Contracts
7,FINTECH,LARGE,JSC_LISTED,MHRSD-LABOR,Wage Protection System
7,FINTECH,LARGE,JSC_LISTED,MHRSD-LABOR,GOSI Registration
7,FINTECH,LARGE,JSC_LISTED,MOCI-CONSUMER,Refund/Return Policy
7,FINTECH,LARGE,JSC_LISTED,MOCI-CONSUMER,Pricing Display
7,FINTECH,LARGE,JSC_LISTED,MOCI-CONSUMER,Complaint Handling Log
7,FINTECH,LARGE,JSC_LISTED,MOCI-ECOM,E-Commerce License
7,FINTECH,LARGE,JSC_LISTED,MOCI-ECOM,Terms & Conditions
7,FINTECH,LARGE,JSC_LISTED,MOCI-ECOM,Customer Authentication
7,FINTECH,LARGE,JSC_LISTED,NCA-CCC,Cloud Architecture
7,FINTECH,LARGE,JSC_LISTED,NCA-CCC,Cloud Provider Assessment
7,FINTECH,LARGE,JSC_LISTED,NCA-CCC,Data Residency Cert
7,FINTECH,LARGE,JSC_LISTED,NCA-ECC,Cybersecurity Strategy
7,FINTECH,LARGE,JSC_LISTED,NCA-ECC,Risk Register
7,FINTECH,LARGE,JSC_LISTED,NCA-ECC,MFA Configuration
7,FINTECH,LARGE,JSC_LISTED,NCA-ECC,SIEM Logs
7,FINTECH,LARGE,JSC_LISTED,NCA-ECC,Pen Test Report
7,FINTECH,LARGE,JSC_LISTED,NCA-ECC,Incident Response Plan
7,FINTECH,LARGE,JSC_LISTED,NCNICC,Cybersecurity Self-Assessment
7,FINTECH,LARGE,JSC_LISTED,NCNICC,Risk Register
7,FINTECH,LARGE,JSC_LISTED,NCNICC,Annual NCA Filing
7,FINTECH,LARGE,JSC_LISTED,PCI-DSS,AOC
7,FINTECH,LARGE,JSC_LISTED,PCI-DSS,ROC (Level 1)
7,FINTECH,LARGE,JSC_LISTED,PCI-DSS,ASV Scan Reports
7,FINTECH,LARGE,JSC_LISTED,PCI-DSS,Network Segmentation Diagram
7,FINTECH,LARGE,JSC_LISTED,PDPL,Privacy Notice
7,FINTECH,LARGE,JSC_LISTED,PDPL,ROPA
7,FINTECH,LARGE,JSC_LISTED,PDPL,DPIA
7,FINTECH,LARGE,JSC_LISTED,PDPL,Consent Records
7,FINTECH,LARGE,JSC_LISTED,PDPL,DSR Log
7,FINTECH,LARGE,JSC_LISTED,PDPL,Breach Notification (72h SDAIA)
7,FINTECH,LARGE,JSC_LISTED,SAMA-CSF,Board CISO Charter
7,FINTECH,LARGE,JSC_LISTED,SAMA-CSF,Risk Methodology
7,FINTECH,LARGE,JSC_LISTED,SAMA-CSF,PAM Logs
7,FINTECH,LARGE,JSC_LISTED,SAMA-CSF,4-Hour SAMA Notification
7,FINTECH,LARGE,JSC_LISTED,SAMA-PSR,Payment Service License
7,FINTECH,LARGE,JSC_LISTED,SAMA-PSR,Settlement Records
7,FINTECH,LARGE,JSC_LISTED,SAMA-PSR,Customer Complaint Log
7,FINTECH,LARGE,JSC_LISTED,ZATCA-EINV,E-Invoice XML/UBL Files
7,FINTECH,LARGE,JSC_LISTED,ZATCA-EINV,QR Code Compliance
7,FINTECH,LARGE,JSC_LISTED,ZATCA-EINV,Phase-2 Integration Cert
7,FINTECH,LARGE,JSC_LISTED,PCI-DSS,AOC
7,FINTECH,LARGE,JSC_LISTED,PCI-DSS,ROC (Level 1)
7,FINTECH,LARGE,JSC_LISTED,PCI-DSS,ASV Scan Reports
7,FINTECH,LARGE,JSC_LISTED,PCI-DSS,Network Segmentation Diagram
7,FINTECH,LARGE,JSC_LISTED,SAMA-AML,KYC Records
7,FINTECH,LARGE,JSC_LISTED,SAMA-AML,Suspicious Transaction Reports
7,FINTECH,LARGE,JSC_LISTED,SAMA-AML,Sanctions Screening Logs
7,FINTECH,LARGE,JSC_LISTED,SAMA-AML,Annual AML Report
8,HEALTHCARE,MICRO,SOLE_PROP,CBAHI,Accreditation Certificate
8,HEALTHCARE,MICRO,SOLE_PROP,CBAHI,Self-Assessment
8,HEALTHCARE,MICRO,SOLE_PROP,CBAHI,On-Site Survey Report
8,HEALTHCARE,MICRO,SOLE_PROP,MHRSD-LABOR,Employment Contracts
8,HEALTHCARE,MICRO,SOLE_PROP,MHRSD-LABOR,Wage Protection System
8,HEALTHCARE,MICRO,SOLE_PROP,MHRSD-LABOR,GOSI Registration
8,HEALTHCARE,MICRO,SOLE_PROP,MHRSD-SAUDIZATION,Nitaqat Tier Certificate
8,HEALTHCARE,MICRO,SOLE_PROP,MHRSD-SAUDIZATION,Saudi Employee Quota Compliance
8,HEALTHCARE,MICRO,SOLE_PROP,MHRSD-SAUDIZATION,Mowamh Reports
8,HEALTHCARE,MICRO,SOLE_PROP,MOCI-COMPANIES,Commercial Registration
8,HEALTHCARE,MICRO,SOLE_PROP,MOCI-COMPANIES,Articles of Association
8,HEALTHCARE,MICRO,SOLE_PROP,MOCI-COMPANIES,Annual Filing
8,HEALTHCARE,MICRO,SOLE_PROP,MOCI-CONSUMER,Refund/Return Policy
8,HEALTHCARE,MICRO,SOLE_PROP,MOCI-CONSUMER,Pricing Display
8,HEALTHCARE,MICRO,SOLE_PROP,MOCI-CONSUMER,Complaint Handling Log
8,HEALTHCARE,MICRO,SOLE_PROP,MOH-HIS,EMR Implementation
8,HEALTHCARE,MICRO,SOLE_PROP,MOH-HIS,Clinical Audit
8,HEALTHCARE,MICRO,SOLE_PROP,MOH-HIS,Medication Reconciliation
8,HEALTHCARE,MICRO,SOLE_PROP,MOH-PATIENT-SAFETY,Patient Safety Reports
8,HEALTHCARE,MICRO,SOLE_PROP,MOH-PATIENT-SAFETY,Sentinel Event Investigations
8,HEALTHCARE,MICRO,SOLE_PROP,MOH-PATIENT-SAFETY,Quality KPIs
8,HEALTHCARE,MICRO,SOLE_PROP,NCA-ECC,Cybersecurity Strategy
8,HEALTHCARE,MICRO,SOLE_PROP,NCA-ECC,Risk Register
8,HEALTHCARE,MICRO,SOLE_PROP,NCA-ECC,MFA Configuration
8,HEALTHCARE,MICRO,SOLE_PROP,NCA-ECC,SIEM Logs
8,HEALTHCARE,MICRO,SOLE_PROP,NCA-ECC,Pen Test Report
8,HEALTHCARE,MICRO,SOLE_PROP,NCA-ECC,Incident Response Plan
8,HEALTHCARE,MICRO,SOLE_PROP,NCNICC,Cybersecurity Self-Assessment
8,HEALTHCARE,MICRO,SOLE_PROP,NCNICC,Risk Register
8,HEALTHCARE,MICRO,SOLE_PROP,NCNICC,Annual NCA Filing
8,HEALTHCARE,MICRO,SOLE_PROP,PCI-DSS,AOC
8,HEALTHCARE,MICRO,SOLE_PROP,PCI-DSS,ROC (Level 1)
8,HEALTHCARE,MICRO,SOLE_PROP,PCI-DSS,ASV Scan Reports
8,HEALTHCARE,MICRO,SOLE_PROP,PCI-DSS,Network Segmentation Diagram
8,HEALTHCARE,MICRO,SOLE_PROP,PDPL,Privacy Notice
8,HEALTHCARE,MICRO,SOLE_PROP,PDPL,ROPA
8,HEALTHCARE,MICRO,SOLE_PROP,PDPL,DPIA
8,HEALTHCARE,MICRO,SOLE_PROP,PDPL,Consent Records
8,HEALTHCARE,MICRO,SOLE_PROP,PDPL,DSR Log
8,HEALTHCARE,MICRO,SOLE_PROP,PDPL,Breach Notification (72h SDAIA)
8,HEALTHCARE,MICRO,SOLE_PROP,ZATCA-EINV,E-Invoice XML/UBL Files
8,HEALTHCARE,MICRO,SOLE_PROP,ZATCA-EINV,QR Code Compliance
8,HEALTHCARE,MICRO,SOLE_PROP,ZATCA-EINV,Phase-2 Integration Cert
8,HEALTHCARE,MICRO,SOLE_PROP,NCA-CCC,Cloud Architecture
8,HEALTHCARE,MICRO,SOLE_PROP,NCA-CCC,Cloud Provider Assessment
8,HEALTHCARE,MICRO,SOLE_PROP,NCA-CCC,Data Residency Cert
9,HEALTHCARE,SMALL,LLC,CBAHI,Accreditation Certificate
9,HEALTHCARE,SMALL,LLC,CBAHI,Self-Assessment
9,HEALTHCARE,SMALL,LLC,CBAHI,On-Site Survey Report
9,HEALTHCARE,SMALL,LLC,MHRSD-LABOR,Employment Contracts
9,HEALTHCARE,SMALL,LLC,MHRSD-LABOR,Wage Protection System
9,HEALTHCARE,SMALL,LLC,MHRSD-LABOR,GOSI Registration
9,HEALTHCARE,SMALL,LLC,MHRSD-SAUDIZATION,Nitaqat Tier Certificate
9,HEALTHCARE,SMALL,LLC,MHRSD-SAUDIZATION,Saudi Employee Quota Compliance
9,HEALTHCARE,SMALL,LLC,MHRSD-SAUDIZATION,Mowamh Reports
9,HEALTHCARE,SMALL,LLC,MOCI-COMPANIES,Commercial Registration
9,HEALTHCARE,SMALL,LLC,MOCI-COMPANIES,Articles of Association
9,HEALTHCARE,SMALL,LLC,MOCI-COMPANIES,Annual Filing
9,HEALTHCARE,SMALL,LLC,MOCI-CONSUMER,Refund/Return Policy
9,HEALTHCARE,SMALL,LLC,MOCI-CONSUMER,Pricing Display
9,HEALTHCARE,SMALL,LLC,MOCI-CONSUMER,Complaint Handling Log
9,HEALTHCARE,SMALL,LLC,MOH-HIS,EMR Implementation
9,HEALTHCARE,SMALL,LLC,MOH-HIS,Clinical Audit
9,HEALTHCARE,SMALL,LLC,MOH-HIS,Medication Reconciliation
9,HEALTHCARE,SMALL,LLC,MOH-PATIENT-SAFETY,Patient Safety Reports
9,HEALTHCARE,SMALL,LLC,MOH-PATIENT-SAFETY,Sentinel Event Investigations
9,HEALTHCARE,SMALL,LLC,MOH-PATIENT-SAFETY,Quality KPIs
9,HEALTHCARE,SMALL,LLC,NCA-ECC,Cybersecurity Strategy
9,HEALTHCARE,SMALL,LLC,NCA-ECC,Risk Register
9,HEALTHCARE,SMALL,LLC,NCA-ECC,MFA Configuration
9,HEALTHCARE,SMALL,LLC,NCA-ECC,SIEM Logs
9,HEALTHCARE,SMALL,LLC,NCA-ECC,Pen Test Report
9,HEALTHCARE,SMALL,LLC,NCA-ECC,Incident Response Plan
9,HEALTHCARE,SMALL,LLC,NCNICC,Cybersecurity Self-Assessment
9,HEALTHCARE,SMALL,LLC,NCNICC,Risk Register
9,HEALTHCARE,SMALL,LLC,NCNICC,Annual NCA Filing
9,HEALTHCARE,SMALL,LLC,PCI-DSS,AOC
9,HEALTHCARE,SMALL,LLC,PCI-DSS,ROC (Level 1)
9,HEALTHCARE,SMALL,LLC,PCI-DSS,ASV Scan Reports
9,HEALTHCARE,SMALL,LLC,PCI-DSS,Network Segmentation Diagram
9,HEALTHCARE,SMALL,LLC,PDPL,Privacy Notice
9,HEALTHCARE,SMALL,LLC,PDPL,ROPA
9,HEALTHCARE,SMALL,LLC,PDPL,DPIA
9,HEALTHCARE,SMALL,LLC,PDPL,Consent Records
9,HEALTHCARE,SMALL,LLC,PDPL,DSR Log
9,HEALTHCARE,SMALL,LLC,PDPL,Breach Notification (72h SDAIA)
9,HEALTHCARE,SMALL,LLC,ZATCA-EINV,E-Invoice XML/UBL Files
9,HEALTHCARE,SMALL,LLC,ZATCA-EINV,QR Code Compliance
9,HEALTHCARE,SMALL,LLC,ZATCA-EINV,Phase-2 Integration Cert
9,HEALTHCARE,SMALL,LLC,NCA-CCC,Cloud Architecture
9,HEALTHCARE,SMALL,LLC,NCA-CCC,Cloud Provider Assessment
9,HEALTHCARE,SMALL,LLC,NCA-CCC,Data Residency Cert
10,HEALTHCARE,MEDIUM,LLC,CBAHI,Accreditation Certificate
10,HEALTHCARE,MEDIUM,LLC,CBAHI,Self-Assessment
10,HEALTHCARE,MEDIUM,LLC,CBAHI,On-Site Survey Report
10,HEALTHCARE,MEDIUM,LLC,MHRSD-LABOR,Employment Contracts
10,HEALTHCARE,MEDIUM,LLC,MHRSD-LABOR,Wage Protection System
10,HEALTHCARE,MEDIUM,LLC,MHRSD-LABOR,GOSI Registration
10,HEALTHCARE,MEDIUM,LLC,MHRSD-SAUDIZATION,Nitaqat Tier Certificate
10,HEALTHCARE,MEDIUM,LLC,MHRSD-SAUDIZATION,Saudi Employee Quota Compliance
10,HEALTHCARE,MEDIUM,LLC,MHRSD-SAUDIZATION,Mowamh Reports
10,HEALTHCARE,MEDIUM,LLC,MOCI-COMPANIES,Commercial Registration
10,HEALTHCARE,MEDIUM,LLC,MOCI-COMPANIES,Articles of Association
10,HEALTHCARE,MEDIUM,LLC,MOCI-COMPANIES,Annual Filing
10,HEALTHCARE,MEDIUM,LLC,MOCI-CONSUMER,Refund/Return Policy
10,HEALTHCARE,MEDIUM,LLC,MOCI-CONSUMER,Pricing Display
10,HEALTHCARE,MEDIUM,LLC,MOCI-CONSUMER,Complaint Handling Log
10,HEALTHCARE,MEDIUM,LLC,MOH-HIS,EMR Implementation
10,HEALTHCARE,MEDIUM,LLC,MOH-HIS,Clinical Audit
10,HEALTHCARE,MEDIUM,LLC,MOH-HIS,Medication Reconciliation
10,HEALTHCARE,MEDIUM,LLC,MOH-PATIENT-SAFETY,Patient Safety Reports
10,HEALTHCARE,MEDIUM,LLC,MOH-PATIENT-SAFETY,Sentinel Event Investigations
10,HEALTHCARE,MEDIUM,LLC,MOH-PATIENT-SAFETY,Quality KPIs
10,HEALTHCARE,MEDIUM,LLC,NCA-ECC,Cybersecurity Strategy
10,HEALTHCARE,MEDIUM,LLC,NCA-ECC,Risk Register
10,HEALTHCARE,MEDIUM,LLC,NCA-ECC,MFA Configuration
10,HEALTHCARE,MEDIUM,LLC,NCA-ECC,SIEM Logs
10,HEALTHCARE,MEDIUM,LLC,NCA-ECC,Pen Test Report
10,HEALTHCARE,MEDIUM,LLC,NCA-ECC,Incident Response Plan
10,HEALTHCARE,MEDIUM,LLC,NCNICC,Cybersecurity Self-Assessment
10,HEALTHCARE,MEDIUM,LLC,NCNICC,Risk Register
10,HEALTHCARE,MEDIUM,LLC,NCNICC,Annual NCA Filing
10,HEALTHCARE,MEDIUM,LLC,PCI-DSS,AOC
10,HEALTHCARE,MEDIUM,LLC,PCI-DSS,ROC (Level 1)
10,HEALTHCARE,MEDIUM,LLC,PCI-DSS,ASV Scan Reports
10,HEALTHCARE,MEDIUM,LLC,PCI-DSS,Network Segmentation Diagram
10,HEALTHCARE,MEDIUM,LLC,PDPL,Privacy Notice
10,HEALTHCARE,MEDIUM,LLC,PDPL,ROPA
10,HEALTHCARE,MEDIUM,LLC,PDPL,DPIA
10,HEALTHCARE,MEDIUM,LLC,PDPL,Consent Records
10,HEALTHCARE,MEDIUM,LLC,PDPL,DSR Log
10,HEALTHCARE,MEDIUM,LLC,PDPL,Breach Notification (72h SDAIA)
10,HEALTHCARE,MEDIUM,LLC,ZATCA-EINV,E-Invoice XML/UBL Files
10,HEALTHCARE,MEDIUM,LLC,ZATCA-EINV,QR Code Compliance
10,HEALTHCARE,MEDIUM,LLC,ZATCA-EINV,Phase-2 Integration Cert
10,HEALTHCARE,MEDIUM,LLC,NCA-CCC,Cloud Architecture
10,HEALTHCARE,MEDIUM,LLC,NCA-CCC,Cloud Provider Assessment
10,HEALTHCARE,MEDIUM,LLC,NCA-CCC,Data Residency Cert
11,HEALTHCARE,LARGE,JSC_LISTED,CBAHI,Accreditation Certificate
11,HEALTHCARE,LARGE,JSC_LISTED,CBAHI,Self-Assessment
11,HEALTHCARE,LARGE,JSC_LISTED,CBAHI,On-Site Survey Report
11,HEALTHCARE,LARGE,JSC_LISTED,CMA-CG,Board Composition
11,HEALTHCARE,LARGE,JSC_LISTED,CMA-CG,Board Charter
11,HEALTHCARE,LARGE,JSC_LISTED,CMA-CG,Audit Committee Charter
11,HEALTHCARE,LARGE,JSC_LISTED,CMA-CG,Related Party Transactions Log
11,HEALTHCARE,LARGE,JSC_LISTED,CMA-DISCLOSURE,Annual Report
11,HEALTHCARE,LARGE,JSC_LISTED,CMA-DISCLOSURE,Material Event Disclosures
11,HEALTHCARE,LARGE,JSC_LISTED,CMA-DISCLOSURE,Insider Trading Logs
11,HEALTHCARE,LARGE,JSC_LISTED,CMA-IC,Internal Controls Assessment
11,HEALTHCARE,LARGE,JSC_LISTED,CMA-IC,External Audit Report
11,HEALTHCARE,LARGE,JSC_LISTED,CMA-IC,Internal Audit Plan
11,HEALTHCARE,LARGE,JSC_LISTED,MHRSD-LABOR,Employment Contracts
11,HEALTHCARE,LARGE,JSC_LISTED,MHRSD-LABOR,Wage Protection System
11,HEALTHCARE,LARGE,JSC_LISTED,MHRSD-LABOR,GOSI Registration
11,HEALTHCARE,LARGE,JSC_LISTED,MHRSD-SAUDIZATION,Nitaqat Tier Certificate
11,HEALTHCARE,LARGE,JSC_LISTED,MHRSD-SAUDIZATION,Saudi Employee Quota Compliance
11,HEALTHCARE,LARGE,JSC_LISTED,MHRSD-SAUDIZATION,Mowamh Reports
11,HEALTHCARE,LARGE,JSC_LISTED,MOCI-COMPANIES,Commercial Registration
11,HEALTHCARE,LARGE,JSC_LISTED,MOCI-COMPANIES,Articles of Association
11,HEALTHCARE,LARGE,JSC_LISTED,MOCI-COMPANIES,Annual Filing
11,HEALTHCARE,LARGE,JSC_LISTED,MOCI-CONSUMER,Refund/Return Policy
11,HEALTHCARE,LARGE,JSC_LISTED,MOCI-CONSUMER,Pricing Display
11,HEALTHCARE,LARGE,JSC_LISTED,MOCI-CONSUMER,Complaint Handling Log
11,HEALTHCARE,LARGE,JSC_LISTED,MOH-HIS,EMR Implementation
11,HEALTHCARE,LARGE,JSC_LISTED,MOH-HIS,Clinical Audit
11,HEALTHCARE,LARGE,JSC_LISTED,MOH-HIS,Medication Reconciliation
11,HEALTHCARE,LARGE,JSC_LISTED,MOH-PATIENT-SAFETY,Patient Safety Reports
11,HEALTHCARE,LARGE,JSC_LISTED,MOH-PATIENT-SAFETY,Sentinel Event Investigations
11,HEALTHCARE,LARGE,JSC_LISTED,MOH-PATIENT-SAFETY,Quality KPIs
11,HEALTHCARE,LARGE,JSC_LISTED,NCA-ECC,Cybersecurity Strategy
11,HEALTHCARE,LARGE,JSC_LISTED,NCA-ECC,Risk Register
11,HEALTHCARE,LARGE,JSC_LISTED,NCA-ECC,MFA Configuration
11,HEALTHCARE,LARGE,JSC_LISTED,NCA-ECC,SIEM Logs
11,HEALTHCARE,LARGE,JSC_LISTED,NCA-ECC,Pen Test Report
11,HEALTHCARE,LARGE,JSC_LISTED,NCA-ECC,Incident Response Plan
11,HEALTHCARE,LARGE,JSC_LISTED,NCNICC,Cybersecurity Self-Assessment
11,HEALTHCARE,LARGE,JSC_LISTED,NCNICC,Risk Register
11,HEALTHCARE,LARGE,JSC_LISTED,NCNICC,Annual NCA Filing
11,HEALTHCARE,LARGE,JSC_LISTED,PCI-DSS,AOC
11,HEALTHCARE,LARGE,JSC_LISTED,PCI-DSS,ROC (Level 1)
11,HEALTHCARE,LARGE,JSC_LISTED,PCI-DSS,ASV Scan Reports
11,HEALTHCARE,LARGE,JSC_LISTED,PCI-DSS,Network Segmentation Diagram
11,HEALTHCARE,LARGE,JSC_LISTED,PDPL,Privacy Notice
11,HEALTHCARE,LARGE,JSC_LISTED,PDPL,ROPA
11,HEALTHCARE,LARGE,JSC_LISTED,PDPL,DPIA
11,HEALTHCARE,LARGE,JSC_LISTED,PDPL,Consent Records
11,HEALTHCARE,LARGE,JSC_LISTED,PDPL,DSR Log
11,HEALTHCARE,LARGE,JSC_LISTED,PDPL,Breach Notification (72h SDAIA)
11,HEALTHCARE,LARGE,JSC_LISTED,ZATCA-EINV,E-Invoice XML/UBL Files
11,HEALTHCARE,LARGE,JSC_LISTED,ZATCA-EINV,QR Code Compliance
11,HEALTHCARE,LARGE,JSC_LISTED,ZATCA-EINV,Phase-2 Integration Cert
11,HEALTHCARE,LARGE,JSC_LISTED,NCA-CCC,Cloud Architecture
11,HEALTHCARE,LARGE,JSC_LISTED,NCA-CCC,Cloud Provider Assessment
11,HEALTHCARE,LARGE,JSC_LISTED,NCA-CCC,Data Residency Cert
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,CBAHI,Accreditation Certificate
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,CBAHI,Self-Assessment
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,CBAHI,On-Site Survey Report
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,DGA-DCC,Data Classification per NDMO
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,DGA-DCC,Government Data Protection Plan
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,MHRSD-LABOR,Employment Contracts
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,MHRSD-LABOR,Wage Protection System
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,MHRSD-LABOR,GOSI Registration
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,MHRSD-SAUDIZATION,Nitaqat Tier Certificate
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,MHRSD-SAUDIZATION,Saudi Employee Quota Compliance
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,MHRSD-SAUDIZATION,Mowamh Reports
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,MOCI-COMPANIES,Commercial Registration
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,MOCI-COMPANIES,Articles of Association
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,MOCI-COMPANIES,Annual Filing
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,MOH-HIS,EMR Implementation
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,MOH-HIS,Clinical Audit
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,MOH-HIS,Medication Reconciliation
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,MOH-PATIENT-SAFETY,Patient Safety Reports
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,MOH-PATIENT-SAFETY,Sentinel Event Investigations
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,MOH-PATIENT-SAFETY,Quality KPIs
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,NCA-ECC,Cybersecurity Strategy
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,NCA-ECC,Risk Register
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,NCA-ECC,MFA Configuration
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,NCA-ECC,SIEM Logs
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,NCA-ECC,Pen Test Report
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,NCA-ECC,Incident Response Plan
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,NCNICC,Cybersecurity Self-Assessment
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,NCNICC,Risk Register
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,NCNICC,Annual NCA Filing
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,NDMO-DM,Data Catalog
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,NDMO-DM,Data Quality Reports
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,NDMO-DM,Open Data Publication
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,PDPL,Privacy Notice
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,PDPL,ROPA
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,PDPL,DPIA
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,PDPL,Consent Records
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,PDPL,DSR Log
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,PDPL,Breach Notification (72h SDAIA)
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,ZATCA-EINV,E-Invoice XML/UBL Files
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,ZATCA-EINV,QR Code Compliance
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,ZATCA-EINV,Phase-2 Integration Cert
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,NCA-CCC,Cloud Architecture
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,NCA-CCC,Cloud Provider Assessment
12,HEALTHCARE,ENTERPRISE,GOV_AUTHORITY,NCA-CCC,Data Residency Cert
13,ECOMMERCE,MICRO,SOLE_PROP,MHRSD-LABOR,Employment Contracts
13,ECOMMERCE,MICRO,SOLE_PROP,MHRSD-LABOR,Wage Protection System
13,ECOMMERCE,MICRO,SOLE_PROP,MHRSD-LABOR,GOSI Registration
13,ECOMMERCE,MICRO,SOLE_PROP,MHRSD-SAUDIZATION,Nitaqat Tier Certificate
13,ECOMMERCE,MICRO,SOLE_PROP,MHRSD-SAUDIZATION,Saudi Employee Quota Compliance
13,ECOMMERCE,MICRO,SOLE_PROP,MHRSD-SAUDIZATION,Mowamh Reports
13,ECOMMERCE,MICRO,SOLE_PROP,MOCI-COMPANIES,Commercial Registration
13,ECOMMERCE,MICRO,SOLE_PROP,MOCI-COMPANIES,Articles of Association
13,ECOMMERCE,MICRO,SOLE_PROP,MOCI-COMPANIES,Annual Filing
13,ECOMMERCE,MICRO,SOLE_PROP,MOCI-CONSUMER,Refund/Return Policy
13,ECOMMERCE,MICRO,SOLE_PROP,MOCI-CONSUMER,Pricing Display
13,ECOMMERCE,MICRO,SOLE_PROP,MOCI-CONSUMER,Complaint Handling Log
13,ECOMMERCE,MICRO,SOLE_PROP,MOCI-ECOM,E-Commerce License
13,ECOMMERCE,MICRO,SOLE_PROP,MOCI-ECOM,Terms & Conditions
13,ECOMMERCE,MICRO,SOLE_PROP,MOCI-ECOM,Customer Authentication
13,ECOMMERCE,MICRO,SOLE_PROP,NCA-ECC,Cybersecurity Strategy
13,ECOMMERCE,MICRO,SOLE_PROP,NCA-ECC,Risk Register
13,ECOMMERCE,MICRO,SOLE_PROP,NCA-ECC,MFA Configuration
13,ECOMMERCE,MICRO,SOLE_PROP,NCA-ECC,SIEM Logs
13,ECOMMERCE,MICRO,SOLE_PROP,NCA-ECC,Pen Test Report
13,ECOMMERCE,MICRO,SOLE_PROP,NCA-ECC,Incident Response Plan
13,ECOMMERCE,MICRO,SOLE_PROP,PCI-DSS,AOC
